"Province.State","Country.Region","Lat","Long","date","num"
"Henan","Mainland China",33.88202,113.614,"2.25.2020",1271
"Henan","Mainland China",33.88202,113.614,"2.26.2020",1271
"Hubei","Mainland China",30.97564,112.2707,"1.22.2020",444
"Hubei","Mainland China",30.97564,112.2707,"1.23.2020",444
"Hubei","Mainland China",30.97564,112.2707,"1.24.2020",549
"Hubei","Mainland China",30.97564,112.2707,"1.25.2020",761
"Hubei","Mainland China",30.97564,112.2707,"1.26.2020",1058
"Hubei","Mainland China",30.97564,112.2707,"1.27.2020",1423
"Hubei","Mainland China",30.97564,112.2707,"1.28.2020",3554
"Hubei","Mainland China",30.97564,112.2707,"1.29.2020",3554
"Hubei","Mainland China",30.97564,112.2707,"1.30.2020",4903
"Hubei","Mainland China",30.97564,112.2707,"1.31.2020",5806
"Hubei","Mainland China",30.97564,112.2707,"2.1.2020",7153
"Hubei","Mainland China",30.97564,112.2707,"2.2.2020",11177
"Hubei","Mainland China",30.97564,112.2707,"2.3.2020",13522
"Hubei","Mainland China",30.97564,112.2707,"2.4.2020",16678
"Hubei","Mainland China",30.97564,112.2707,"2.5.2020",19665
"Hubei","Mainland China",30.97564,112.2707,"2.6.2020",22112
"Hubei","Mainland China",30.97564,112.2707,"2.7.2020",24953
"Hubei","Mainland China",30.97564,112.2707,"2.8.2020",27100
"Hubei","Mainland China",30.97564,112.2707,"2.9.2020",29631
"Hubei","Mainland China",30.97564,112.2707,"2.10.2020",31728
"Hubei","Mainland China",30.97564,112.2707,"2.11.2020",33366
"Hubei","Mainland China",30.97564,112.2707,"2.12.2020",33366
"Hubei","Mainland China",30.97564,112.2707,"2.13.2020",48206
"Hubei","Mainland China",30.97564,112.2707,"2.14.2020",54406
"Hubei","Mainland China",30.97564,112.2707,"2.15.2020",56249
"Hubei","Mainland China",30.97564,112.2707,"2.16.2020",58182
"Hubei","Mainland China",30.97564,112.2707,"2.17.2020",59989
"Hubei","Mainland China",30.97564,112.2707,"2.18.2020",61682
"Hubei","Mainland China",30.97564,112.2707,"2.19.2020",62031
"Hubei","Mainland China",30.97564,112.2707,"2.20.2020",62442
"Hubei","Mainland China",30.97564,112.2707,"2.21.2020",62662
"Hubei","Mainland China",30.97564,112.2707,"2.22.2020",64084
"Hubei","Mainland China",30.97564,112.2707,"2.23.2020",64084
"Hubei","Mainland China",30.97564,112.2707,"2.24.2020",64287
"Hubei","Mainland China",30.97564,112.2707,"2.25.2020",64786
"Hubei","Mainland China",30.97564,112.2707,"2.26.2020",65187
"Hunan","Mainland China",27.61041,111.7088,"1.22.2020",4
"Hunan","Mainland China",27.61041,111.7088,"1.23.2020",9
"Hunan","Mainland China",27.61041,111.7088,"1.24.2020",24
"Hunan","Mainland China",27.61041,111.7088,"1.25.2020",43
"Hunan","Mainland China",27.61041,111.7088,"1.26.2020",69
"Hunan","Mainland China",27.61041,111.7088,"1.27.2020",100
"Hunan","Mainland China",27.61041,111.7088,"1.28.2020",143
"Hunan","Mainland China",27.61041,111.7088,"1.29.2020",221
"Hunan","Mainland China",27.61041,111.7088,"1.30.2020",277
"Hunan","Mainland China",27.61041,111.7088,"1.31.2020",332
"Hunan","Mainland China",27.61041,111.7088,"2.1.2020",389
"Hunan","Mainland China",27.61041,111.7088,"2.2.2020",463
"Hunan","Mainland China",27.61041,111.7088,"2.3.2020",521
"Hunan","Mainland China",27.61041,111.7088,"2.4.2020",593
"Hunan","Mainland China",27.61041,111.7088,"2.5.2020",661
"Hunan","Mainland China",27.61041,111.7088,"2.6.2020",711
"Hunan","Mainland China",27.61041,111.7088,"2.7.2020",772
"Hunan","Mainland China",27.61041,111.7088,"2.8.2020",803
"Hunan","Mainland China",27.61041,111.7088,"2.9.2020",838
"Hunan","Mainland China",27.61041,111.7088,"2.10.2020",879
"Hunan","Mainland China",27.61041,111.7088,"2.11.2020",912
"Hunan","Mainland China",27.61041,111.7088,"2.12.2020",946
"Hunan","Mainland China",27.61041,111.7088,"2.13.2020",968
"Hunan","Mainland China",27.61041,111.7088,"2.14.2020",988
"Hunan","Mainland China",27.61041,111.7088,"2.15.2020",1001
"Hunan","Mainland China",27.61041,111.7088,"2.16.2020",1004
"Hunan","Mainland China",27.61041,111.7088,"2.17.2020",1006
"Hunan","Mainland China",27.61041,111.7088,"2.18.2020",1007
"Hunan","Mainland China",27.61041,111.7088,"2.19.2020",1008
"Hunan","Mainland China",27.61041,111.7088,"2.20.2020",1010
"Hunan","Mainland China",27.61041,111.7088,"2.21.2020",1011
"Hunan","Mainland China",27.61041,111.7088,"2.22.2020",1013
"Hunan","Mainland China",27.61041,111.7088,"2.23.2020",1016
"Hunan","Mainland China",27.61041,111.7088,"2.24.2020",1016
"Hunan","Mainland China",27.61041,111.7088,"2.25.2020",1016
"Hunan","Mainland China",27.61041,111.7088,"2.26.2020",1016
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.22.2020",0
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.23.2020",0
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.24.2020",1
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.25.2020",7
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.26.2020",7
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.27.2020",11
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.28.2020",15
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.29.2020",16
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.30.2020",19
"Inner Mongolia","Mainland China",44.09448,113.9456,"1.31.2020",20
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.1.2020",23
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.2.2020",27
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.3.2020",34
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.4.2020",35
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.5.2020",42
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.6.2020",46
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.7.2020",50
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.8.2020",52
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.9.2020",54
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.10.2020",58
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.11.2020",58
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.12.2020",60
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.13.2020",61
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.14.2020",65
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.15.2020",68
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.16.2020",70
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.17.2020",72
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.18.2020",73
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.19.2020",75
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.20.2020",75
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.21.2020",75
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.22.2020",75
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.23.2020",75
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.24.2020",75
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.25.2020",75
"Inner Mongolia","Mainland China",44.09448,113.9456,"2.26.2020",75
"Jiangsu","Mainland China",32.97027,119.464,"1.22.2020",1
"Jiangsu","Mainland China",32.97027,119.464,"1.23.2020",5
"Jiangsu","Mainland China",32.97027,119.464,"1.24.2020",9
"Jiangsu","Mainland China",32.97027,119.464,"1.25.2020",18
"Jiangsu","Mainland China",32.97027,119.464,"1.26.2020",33
"Jiangsu","Mainland China",32.97027,119.464,"1.27.2020",47
"Jiangsu","Mainland China",32.97027,119.464,"1.28.2020",70
"Jiangsu","Mainland China",32.97027,119.464,"1.29.2020",99
"Jiangsu","Mainland China",32.97027,119.464,"1.30.2020",129
"Jiangsu","Mainland China",32.97027,119.464,"1.31.2020",168
"Jiangsu","Mainland China",32.97027,119.464,"2.1.2020",202
"Jiangsu","Mainland China",32.97027,119.464,"2.2.2020",236
"Jiangsu","Mainland China",32.97027,119.464,"2.3.2020",271
"Jiangsu","Mainland China",32.97027,119.464,"2.4.2020",308
"Jiangsu","Mainland China",32.97027,119.464,"2.5.2020",341
"Jiangsu","Mainland China",32.97027,119.464,"2.6.2020",373
"Jiangsu","Mainland China",32.97027,119.464,"2.7.2020",408
"Jiangsu","Mainland China",32.97027,119.464,"2.8.2020",439
"Jiangsu","Mainland China",32.97027,119.464,"2.9.2020",468
"Jiangsu","Mainland China",32.97027,119.464,"2.10.2020",492
"Jiangsu","Mainland China",32.97027,119.464,"2.11.2020",515
"Jiangsu","Mainland China",32.97027,119.464,"2.12.2020",543
"Jiangsu","Mainland China",32.97027,119.464,"2.13.2020",570
"Jiangsu","Mainland China",32.97027,119.464,"2.14.2020",593
"Jiangsu","Mainland China",32.97027,119.464,"2.15.2020",604
"Jiangsu","Mainland China",32.97027,119.464,"2.16.2020",617
"Jiangsu","Mainland China",32.97027,119.464,"2.17.2020",626
"Jiangsu","Mainland China",32.97027,119.464,"2.18.2020",629
"Jiangsu","Mainland China",32.97027,119.464,"2.19.2020",631
"Jiangsu","Mainland China",32.97027,119.464,"2.20.2020",631
"Jiangsu","Mainland China",32.97027,119.464,"2.21.2020",631
"Jiangsu","Mainland China",32.97027,119.464,"2.22.2020",631
"Jiangsu","Mainland China",32.97027,119.464,"2.23.2020",631
"Jiangsu","Mainland China",32.97027,119.464,"2.24.2020",631
"Jiangsu","Mainland China",32.97027,119.464,"2.25.2020",631
"Jiangsu","Mainland China",32.97027,119.464,"2.26.2020",631
"Jiangxi","Mainland China",27.61401,115.7221,"1.22.2020",2
"Jiangxi","Mainland China",27.61401,115.7221,"1.23.2020",7
"Jiangxi","Mainland China",27.61401,115.7221,"1.24.2020",18
"Jiangxi","Mainland China",27.61401,115.7221,"1.25.2020",18
"Jiangxi","Mainland China",27.61401,115.7221,"1.26.2020",36
"Jiangxi","Mainland China",27.61401,115.7221,"1.27.2020",72
"Jiangxi","Mainland China",27.61401,115.7221,"1.28.2020",109
"Jiangxi","Mainland China",27.61401,115.7221,"1.29.2020",109
"Jiangxi","Mainland China",27.61401,115.7221,"1.30.2020",162
"Jiangxi","Mainland China",27.61401,115.7221,"1.31.2020",240
"Jiangxi","Mainland China",27.61401,115.7221,"2.1.2020",286
"Jiangxi","Mainland China",27.61401,115.7221,"2.2.2020",333
"Jiangxi","Mainland China",27.61401,115.7221,"2.3.2020",391
"Jiangxi","Mainland China",27.61401,115.7221,"2.4.2020",476
"Jiangxi","Mainland China",27.61401,115.7221,"2.5.2020",548
"Jiangxi","Mainland China",27.61401,115.7221,"2.6.2020",600
"Jiangxi","Mainland China",27.61401,115.7221,"2.7.2020",661
"Jiangxi","Mainland China",27.61401,115.7221,"2.8.2020",698
"Jiangxi","Mainland China",27.61401,115.7221,"2.9.2020",740
"Jiangxi","Mainland China",27.61401,115.7221,"2.10.2020",771
"Jiangxi","Mainland China",27.61401,115.7221,"2.11.2020",804
"Jiangxi","Mainland China",27.61401,115.7221,"2.12.2020",844
"Jiangxi","Mainland China",27.61401,115.7221,"2.13.2020",872
"Jiangxi","Mainland China",27.61401,115.7221,"2.14.2020",900
"Jiangxi","Mainland China",27.61401,115.7221,"2.15.2020",913
"Jiangxi","Mainland China",27.61401,115.7221,"2.16.2020",925
"Jiangxi","Mainland China",27.61401,115.7221,"2.17.2020",930
"Jiangxi","Mainland China",27.61401,115.7221,"2.18.2020",933
"Jiangxi","Mainland China",27.61401,115.7221,"2.19.2020",934
"Jiangxi","Mainland China",27.61401,115.7221,"2.20.2020",934
"Jiangxi","Mainland China",27.61401,115.7221,"2.21.2020",934
"Jiangxi","Mainland China",27.61401,115.7221,"2.22.2020",934
"Jiangxi","Mainland China",27.61401,115.7221,"2.23.2020",934
"Jiangxi","Mainland China",27.61401,115.7221,"2.24.2020",934
"Jiangxi","Mainland China",27.61401,115.7221,"2.25.2020",934
"Jiangxi","Mainland China",27.61401,115.7221,"2.26.2020",934
"Jilin","Mainland China",43.66657,126.1917,"1.22.2020",0
"Jilin","Mainland China",43.66657,126.1917,"1.23.2020",1
"Jilin","Mainland China",43.66657,126.1917,"1.24.2020",3
"Jilin","Mainland China",43.66657,126.1917,"1.25.2020",4
"Jilin","Mainland China",43.66657,126.1917,"1.26.2020",4
"Jilin","Mainland China",43.66657,126.1917,"1.27.2020",6
"Jilin","Mainland China",43.66657,126.1917,"1.28.2020",8
"Jilin","Mainland China",43.66657,126.1917,"1.29.2020",9
"Jilin","Mainland China",43.66657,126.1917,"1.30.2020",14
"Jilin","Mainland China",43.66657,126.1917,"1.31.2020",14
"Jilin","Mainland China",43.66657,126.1917,"2.1.2020",17
"Jilin","Mainland China",43.66657,126.1917,"2.2.2020",23
"Jilin","Mainland China",43.66657,126.1917,"2.3.2020",31
"Jilin","Mainland China",43.66657,126.1917,"2.4.2020",42
"Jilin","Mainland China",43.66657,126.1917,"2.5.2020",54
"Jilin","Mainland China",43.66657,126.1917,"2.6.2020",59
"Jilin","Mainland China",43.66657,126.1917,"2.7.2020",65
"Jilin","Mainland China",43.66657,126.1917,"2.8.2020",69
"Jilin","Mainland China",43.66657,126.1917,"2.9.2020",78
"Jilin","Mainland China",43.66657,126.1917,"2.10.2020",80
"Jilin","Mainland China",43.66657,126.1917,"2.11.2020",81
"Jilin","Mainland China",43.66657,126.1917,"2.12.2020",83
"Jilin","Mainland China",43.66657,126.1917,"2.13.2020",84
"Jilin","Mainland China",43.66657,126.1917,"2.14.2020",86
"Jilin","Mainland China",43.66657,126.1917,"2.15.2020",88
"Jilin","Mainland China",43.66657,126.1917,"2.16.2020",89
"Jilin","Mainland China",43.66657,126.1917,"2.17.2020",89
"Jilin","Mainland China",43.66657,126.1917,"2.18.2020",89
"Jilin","Mainland China",43.66657,126.1917,"2.19.2020",90
"Jilin","Mainland China",43.66657,126.1917,"2.20.2020",91
"Jilin","Mainland China",43.66657,126.1917,"2.21.2020",91
"Jilin","Mainland China",43.66657,126.1917,"2.22.2020",91
"Jilin","Mainland China",43.66657,126.1917,"2.23.2020",91
"Jilin","Mainland China",43.66657,126.1917,"2.24.2020",93
"Jilin","Mainland China",43.66657,126.1917,"2.25.2020",93
"Jilin","Mainland China",43.66657,126.1917,"2.26.2020",93
"Liaoning","Mainland China",41.29284,122.6086,"1.22.2020",2
"Liaoning","Mainland China",41.29284,122.6086,"1.23.2020",3
"Liaoning","Mainland China",41.29284,122.6086,"1.24.2020",4
"Liaoning","Mainland China",41.29284,122.6086,"1.25.2020",17
"Liaoning","Mainland China",41.29284,122.6086,"1.26.2020",21
"Liaoning","Mainland China",41.29284,122.6086,"1.27.2020",27
"Liaoning","Mainland China",41.29284,122.6086,"1.28.2020",34
"Liaoning","Mainland China",41.29284,122.6086,"1.29.2020",39
"Liaoning","Mainland China",41.29284,122.6086,"1.30.2020",41
"Liaoning","Mainland China",41.29284,122.6086,"1.31.2020",48
"Liaoning","Mainland China",41.29284,122.6086,"2.1.2020",64
"Liaoning","Mainland China",41.29284,122.6086,"2.2.2020",70
"Liaoning","Mainland China",41.29284,122.6086,"2.3.2020",74
"Liaoning","Mainland China",41.29284,122.6086,"2.4.2020",81
"Liaoning","Mainland China",41.29284,122.6086,"2.5.2020",89
"Liaoning","Mainland China",41.29284,122.6086,"2.6.2020",94
"Liaoning","Mainland China",41.29284,122.6086,"2.7.2020",99
"Liaoning","Mainland China",41.29284,122.6086,"2.8.2020",105
"Liaoning","Mainland China",41.29284,122.6086,"2.9.2020",107
"Liaoning","Mainland China",41.29284,122.6086,"2.10.2020",108
"Liaoning","Mainland China",41.29284,122.6086,"2.11.2020",111
"Liaoning","Mainland China",41.29284,122.6086,"2.12.2020",116
"Liaoning","Mainland China",41.29284,122.6086,"2.13.2020",117
"Liaoning","Mainland China",41.29284,122.6086,"2.14.2020",119
"Liaoning","Mainland China",41.29284,122.6086,"2.15.2020",119
"Liaoning","Mainland China",41.29284,122.6086,"2.16.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.17.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.18.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.19.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.20.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.21.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.22.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.23.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.24.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.25.2020",121
"Liaoning","Mainland China",41.29284,122.6086,"2.26.2020",121
"Ningxia","Mainland China",37.26923,106.1655,"1.22.2020",1
"Ningxia","Mainland China",37.26923,106.1655,"1.23.2020",1
"Ningxia","Mainland China",37.26923,106.1655,"1.24.2020",2
"Ningxia","Mainland China",37.26923,106.1655,"1.25.2020",3
"Ningxia","Mainland China",37.26923,106.1655,"1.26.2020",4
"Ningxia","Mainland China",37.26923,106.1655,"1.27.2020",7
"Ningxia","Mainland China",37.26923,106.1655,"1.28.2020",11
"Ningxia","Mainland China",37.26923,106.1655,"1.29.2020",12
"Ningxia","Mainland China",37.26923,106.1655,"1.30.2020",17
"Ningxia","Mainland China",37.26923,106.1655,"1.31.2020",21
"Ningxia","Mainland China",37.26923,106.1655,"2.1.2020",26
"Ningxia","Mainland China",37.26923,106.1655,"2.2.2020",28
"Ningxia","Mainland China",37.26923,106.1655,"2.3.2020",31
"Ningxia","Mainland China",37.26923,106.1655,"2.4.2020",34
"Ningxia","Mainland China",37.26923,106.1655,"2.5.2020",34
"Ningxia","Mainland China",37.26923,106.1655,"2.6.2020",40
"Ningxia","Mainland China",37.26923,106.1655,"2.7.2020",43
"Ningxia","Mainland China",37.26923,106.1655,"2.8.2020",45
"Ningxia","Mainland China",37.26923,106.1655,"2.9.2020",45
"Ningxia","Mainland China",37.26923,106.1655,"2.10.2020",49
"Ningxia","Mainland China",37.26923,106.1655,"2.11.2020",53
"Ningxia","Mainland China",37.26923,106.1655,"2.12.2020",58
"Ningxia","Mainland China",37.26923,106.1655,"2.13.2020",64
"Ningxia","Mainland China",37.26923,106.1655,"2.14.2020",67
"Ningxia","Mainland China",37.26923,106.1655,"2.15.2020",70
"Ningxia","Mainland China",37.26923,106.1655,"2.16.2020",70
"Ningxia","Mainland China",37.26923,106.1655,"2.17.2020",70
"Ningxia","Mainland China",37.26923,106.1655,"2.18.2020",70
"Ningxia","Mainland China",37.26923,106.1655,"2.19.2020",71
"Ningxia","Mainland China",37.26923,106.1655,"2.20.2020",71
"Ningxia","Mainland China",37.26923,106.1655,"2.21.2020",71
"Ningxia","Mainland China",37.26923,106.1655,"2.22.2020",71
"Ningxia","Mainland China",37.26923,106.1655,"2.23.2020",71
"Ningxia","Mainland China",37.26923,106.1655,"2.24.2020",71
"Ningxia","Mainland China",37.26923,106.1655,"2.25.2020",71
"Ningxia","Mainland China",37.26923,106.1655,"2.26.2020",71
"Qinghai","Mainland China",35.65945,96.02564,"1.22.2020",0
"Qinghai","Mainland China",35.65945,96.02564,"1.23.2020",0
"Qinghai","Mainland China",35.65945,96.02564,"1.24.2020",0
"Qinghai","Mainland China",35.65945,96.02564,"1.25.2020",1
"Qinghai","Mainland China",35.65945,96.02564,"1.26.2020",1
"Qinghai","Mainland China",35.65945,96.02564,"1.27.2020",6
"Qinghai","Mainland China",35.65945,96.02564,"1.28.2020",6
"Qinghai","Mainland China",35.65945,96.02564,"1.29.2020",6
"Qinghai","Mainland China",35.65945,96.02564,"1.30.2020",8
"Qinghai","Mainland China",35.65945,96.02564,"1.31.2020",8
"Qinghai","Mainland China",35.65945,96.02564,"2.1.2020",9
"Qinghai","Mainland China",35.65945,96.02564,"2.2.2020",11
"Qinghai","Mainland China",35.65945,96.02564,"2.3.2020",13
"Qinghai","Mainland China",35.65945,96.02564,"2.4.2020",15
"Qinghai","Mainland China",35.65945,96.02564,"2.5.2020",17
"Qinghai","Mainland China",35.65945,96.02564,"2.6.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.7.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.8.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.9.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.10.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.11.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.12.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.13.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.14.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.15.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.16.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.17.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.18.2020",18
"Qinghai","Mainland China",35.65945,96.02564,"2.19.2020",18
